"model","dist","n","parameter","std"
1,"snorm",100,"omega",0.106150854141466
1,"snorm",100,"omega",0.603290334921404
1,"snorm",100,"omega",0.00118075894944002
1,"snorm",100,"omega",0.535941841194938
1,"snorm",100,"omega",2.31297815913634
1,"snorm",100,"omega",0.491249175093913
1,"snorm",100,"omega",7.13202811138339
1,"snorm",100,"omega",0.024749483959557
1,"snorm",100,"omega",1.07769416224288
1,"snorm",100,"omega",0.546004825636185
1,"snorm",100,"omega",1.03984481407355
1,"snorm",100,"omega",0.5346682207507
1,"snorm",100,"omega",0.497509635057873
1,"snorm",100,"omega",0.000516173292148506
1,"snorm",100,"omega",0.417330201425714
1,"snorm",100,"omega",0.217769172929382
1,"snorm",100,"omega",2.31226307971508
1,"snorm",100,"omega",0.609449619347969
1,"snorm",100,"omega",0.19144951730026
1,"snorm",100,"omega",0.137500919173577
1,"snorm",100,"omega",0.267593881908455
1,"snorm",100,"omega",0.000120355898624246
1,"snorm",100,"omega",0.00066226720357058
1,"snorm",100,"omega",0.779217972228913
1,"snorm",100,"omega",0.186849268414236
1,"snorm",100,"omega",0.234662185291757
1,"snorm",100,"omega",0.638591478653649
1,"snorm",100,"omega",0.738869761235086
1,"snorm",100,"omega",0.232912920093139
1,"snorm",100,"omega",0.377468418384242
1,"snorm",100,"omega",1.28411573030368
1,"snorm",100,"omega",0.534935612108682
1,"snorm",100,"omega",0.303531814526932
1,"snorm",100,"omega",0.156687132321163
1,"snorm",100,"omega",0.513088893632999
1,"snorm",100,"omega",0.275224611052617
1,"snorm",100,"omega",0.592757368916967
1,"snorm",100,"omega",0.106870114136713
1,"snorm",100,"omega",0.748944188616464
1,"snorm",100,"omega",0.206112634274189
1,"snorm",100,"omega",0.267966252285562
1,"snorm",100,"omega",0.312154920217722
1,"snorm",100,"omega",0.159050461718969
1,"snorm",100,"omega",0.828519033239573
1,"snorm",100,"omega",0.573702047643062
1,"snorm",100,"omega",0.31883079057498
1,"snorm",100,"omega",0.64834720257223
1,"snorm",100,"omega",0.367875515791174
1,"snorm",100,"omega",0.45501326541164
1,"snorm",100,"omega",0.146839356550073
1,"snorm",100,"omega",0.363435891580429
1,"snorm",100,"omega",0.51012592006202
1,"snorm",100,"omega",0.405131876506802
1,"snorm",100,"omega",0.419061918518327
1,"snorm",100,"omega",0.15153910388099
1,"snorm",100,"omega",0.295288979485968
1,"snorm",100,"omega",0.205273561723086
1,"snorm",100,"omega",0.637481353923822
1,"snorm",100,"omega",6.7125987177542
1,"snorm",100,"omega",0.497235722623499
1,"snorm",100,"omega",0.788409937482943
1,"snorm",250,"omega",0.48544630080901
1,"snorm",250,"omega",0.308700536724509
1,"snorm",250,"omega",0.209419234008679
1,"snorm",250,"omega",0.214915120104857
1,"snorm",250,"omega",0.40867976459789
1,"snorm",250,"omega",0.293728704060746
1,"snorm",250,"omega",0.455020575710404
1,"snorm",250,"omega",0.374308576202914
1,"snorm",250,"omega",0.472709035926199
1,"snorm",250,"omega",0.231122730957506
1,"snorm",250,"omega",0.436495031765173
1,"snorm",250,"omega",0.639453115504965
1,"snorm",250,"omega",1.06558791443955
1,"snorm",250,"omega",0.719314292315143
1,"snorm",250,"omega",1.00553630331944
1,"snorm",250,"omega",1.00278776885587
1,"snorm",250,"omega",0.737157437265108
1,"snorm",250,"omega",0.610998978949296
1,"snorm",250,"omega",0.840041319273511
1,"snorm",250,"omega",0.243239484962398
1,"snorm",250,"omega",0.445977227504308
1,"snorm",250,"omega",0.654137118320467
1,"snorm",250,"omega",0.582030716392733
1,"snorm",250,"omega",0.363046163062753
1,"snorm",250,"omega",1.26036752635392
1,"snorm",250,"omega",0.971524867810809
1,"snorm",250,"omega",0.285943698643317
1,"snorm",250,"omega",0.0756079857852235
1,"snorm",250,"omega",0.213473647885659
1,"snorm",250,"omega",0.271335155061926
1,"snorm",250,"omega",0.863776012195606
1,"snorm",250,"omega",0.364126839332232
1,"snorm",250,"omega",0.402396925290031
1,"snorm",250,"omega",0.0776453288876199
1,"snorm",250,"omega",0.443338853146199
1,"snorm",250,"omega",0.329872147486165
1,"snorm",250,"omega",1.32945651369147
1,"snorm",250,"omega",0.540117847864666
1,"snorm",250,"omega",0.436794669874675
1,"snorm",250,"omega",0.237173787892152
1,"snorm",250,"omega",0.247386697457257
1,"snorm",250,"omega",2.2152770983054
1,"snorm",250,"omega",1.55856517419986
1,"snorm",250,"omega",0.514818210337248
1,"snorm",250,"omega",2.11668312745723
1,"snorm",250,"omega",0.339772221511768
1,"snorm",250,"omega",0.0138470494161862
1,"snorm",250,"omega",0.419142716077684
1,"snorm",250,"omega",0.353312348497215
1,"snorm",250,"omega",0.386344110936543
1,"snorm",250,"omega",0.528371203854053
1,"snorm",250,"omega",0.677227861703272
1,"snorm",250,"omega",0.599342227279668
1,"snorm",250,"omega",0.269015434694207
1,"snorm",250,"omega",0.493808438233761
1,"snorm",250,"omega",0.557373455823621
1,"snorm",250,"omega",0.598111353675435
1,"snorm",250,"omega",0.260523080994051
1,"snorm",250,"omega",0.270376720569721
1,"snorm",250,"omega",0.473194151483813
1,"snorm",250,"omega",0.394093503890378
1,"snorm",250,"omega",0.155234325172457
1,"snorm",250,"omega",0.471423046657183
1,"snorm",250,"omega",0.459010612116388
1,"snorm",250,"omega",0.303726761690653
1,"snorm",250,"omega",0.248956547671866
1,"snorm",250,"omega",0.51156298334712
1,"snorm",250,"omega",1.10623975059608
1,"snorm",250,"omega",0.299099991583383
1,"snorm",250,"omega",0.271443854003356
1,"snorm",250,"omega",0.40206146968909
1,"snorm",250,"omega",0.914230141601491
1,"snorm",250,"omega",0.286814345944589
1,"snorm",250,"omega",0.223902339139114
1,"snorm",250,"omega",0.501179362527411
1,"snorm",250,"omega",0.403938327010837
1,"snorm",250,"omega",0.239309237147396
1,"snorm",250,"omega",0.472113442431081
1,"snorm",250,"omega",0.28469930689058
1,"snorm",250,"omega",0.193196019121301
1,"snorm",250,"omega",0.315781729278717
1,"snorm",250,"omega",0.559590516200279
1,"snorm",250,"omega",0.476423290532885
1,"snorm",250,"omega",0.379042002766008
1,"snorm",250,"omega",0.451673164076467
1,"snorm",250,"omega",0.55393433165497
1,"snorm",250,"omega",0.219192030309113
1,"snorm",250,"omega",0.972590813099208
1,"snorm",250,"omega",0.41513990229446
1,"snorm",250,"omega",0.486699466359915
1,"snorm",250,"omega",0.253964794318031
1,"snorm",250,"omega",0.405185392020872
1,"snorm",250,"omega",0.513903286707595
1,"snorm",250,"omega",0.290075574519028
1,"snorm",250,"omega",0.605844248280395
1,"snorm",250,"omega",0.725569896143827
1,"snorm",250,"omega",0.208185343929818
1,"snorm",250,"omega",0.307967854336467
1,"snorm",250,"omega",0.784669633724106
1,"snorm",250,"omega",0.506607267883562
1,"snorm",500,"omega",0.222969786768399
1,"snorm",500,"omega",0.382859193846075
1,"snorm",500,"omega",0.234637511724499
1,"snorm",500,"omega",0.479398037677813
1,"snorm",500,"omega",0.258984013752949
1,"snorm",500,"omega",0.617617135773281
1,"snorm",500,"omega",0.307158619747952
1,"snorm",500,"omega",0.182062058419961
1,"snorm",500,"omega",0.244249404674771
1,"snorm",500,"omega",0.497628507089099
1,"snorm",500,"omega",0.257818244261744
1,"snorm",500,"omega",0.313307353766815
1,"snorm",500,"omega",0.471130685031337
1,"snorm",500,"omega",0.307330824380113
1,"snorm",500,"omega",0.322450212650535
1,"snorm",500,"omega",0.296945740391893
1,"snorm",500,"omega",0.420461269937148
1,"snorm",500,"omega",0.522653086230513
1,"snorm",500,"omega",0.318187595980875
1,"snorm",500,"omega",0.454444347028454
1,"snorm",500,"omega",0.338089710399361
1,"snorm",500,"omega",0.243602723810429
1,"snorm",500,"omega",0.24074250656169
1,"snorm",500,"omega",0.21372113492364
1,"snorm",500,"omega",0.322504347010901
1,"snorm",500,"omega",0.199564837350414
1,"snorm",500,"omega",0.26490307537781
1,"snorm",500,"omega",0.407801414166109
1,"snorm",500,"omega",0.220614986201486
1,"snorm",500,"omega",0.816116758554709
1,"snorm",500,"omega",0.281042592815845
1,"snorm",500,"omega",1.00101115979088
1,"snorm",500,"omega",0.226160216925958
1,"snorm",500,"omega",0.505630382397601
1,"snorm",500,"omega",0.321710521649926
1,"snorm",500,"omega",0.241246750357106
1,"snorm",500,"omega",0.391794739144981
1,"snorm",500,"omega",0.415286025787677
1,"snorm",500,"omega",0.182037398031275
1,"snorm",500,"omega",0.216421428546664
1,"snorm",500,"omega",0.297442239827864
1,"snorm",500,"omega",0.291026343430352
1,"snorm",500,"omega",0.320555832534692
1,"snorm",500,"omega",0.266452662190213
1,"snorm",500,"omega",0.267192345194864
1,"snorm",500,"omega",0.348388772089935
1,"snorm",500,"omega",0.605110363156578
1,"snorm",500,"omega",0.4596209701348
1,"snorm",500,"omega",0.246285440035691
1,"snorm",500,"omega",0.373545469407317
1,"snorm",500,"omega",0.315671450714579
1,"snorm",500,"omega",0.531718860716338
1,"snorm",500,"omega",0.328226383947015
1,"snorm",500,"omega",0.387786656971594
1,"snorm",500,"omega",0.428476344654454
1,"snorm",500,"omega",0.238025054019105
1,"snorm",500,"omega",0.335195142642251
1,"snorm",500,"omega",0.358414218557992
1,"snorm",500,"omega",0.176868438106031
1,"snorm",500,"omega",0.226187988403329
1,"snorm",500,"omega",0.276893493534578
1,"snorm",500,"omega",0.316275585476497
1,"snorm",500,"omega",0.420668989380048
1,"snorm",500,"omega",0.271368657559484
1,"snorm",500,"omega",0.317392770867804
1,"snorm",500,"omega",0.321306823633048
1,"snorm",500,"omega",0.244125016359836
1,"snorm",500,"omega",0.250886186491342
1,"snorm",500,"omega",0.33715505323996
1,"snorm",500,"omega",0.295874755671937
1,"snorm",500,"omega",0.315588901079872
1,"snorm",500,"omega",0.540670958690953
1,"snorm",500,"omega",0.306181731842854
1,"snorm",500,"omega",0.218332794887797
1,"snorm",500,"omega",0.223243401627756
1,"snorm",500,"omega",0.300199013524291
1,"snorm",500,"omega",0.198220340133891
1,"snorm",500,"omega",0.411577689709369
1,"snorm",500,"omega",0.197063111610722
1,"snorm",500,"omega",0.38248207041624
1,"snorm",500,"omega",0.216909163487718
1,"snorm",500,"omega",0.530443457579979
1,"snorm",500,"omega",0.234992503351063
1,"snorm",500,"omega",0.472413698253447
1,"snorm",500,"omega",0.303616760238894
1,"snorm",500,"omega",0.341703895838082
1,"snorm",500,"omega",0.240326664925789
1,"snorm",500,"omega",0.358912333737619
1,"snorm",500,"omega",0.25442526119922
1,"snorm",500,"omega",0.395869110046951
1,"snorm",500,"omega",0.169736041471958
1,"snorm",500,"omega",0.211975289862346
1,"snorm",500,"omega",0.35099437105495
1,"snorm",500,"omega",0.378664691879604
1,"snorm",500,"omega",0.369218745563101
1,"snorm",500,"omega",0.343450734189976
1,"snorm",500,"omega",0.271874070034739
1,"snorm",500,"omega",0.251364452752923
1,"snorm",500,"omega",0.290682712027224
1,"snorm",500,"omega",0.382999509859112
1,"snorm",1000,"omega",0.282853935200174
1,"snorm",1000,"omega",0.175035205513272
1,"snorm",1000,"omega",0.217816676410911
1,"snorm",1000,"omega",0.413118290360216
1,"snorm",1000,"omega",0.193818232957343
1,"snorm",1000,"omega",0.304548065353662
1,"snorm",1000,"omega",0.295956026542765
1,"snorm",1000,"omega",0.213992758356451
1,"snorm",1000,"omega",0.264577373996916
1,"snorm",1000,"omega",0.197060878979567
1,"snorm",1000,"omega",0.237984136750866
1,"snorm",1000,"omega",0.296671794347207
1,"snorm",1000,"omega",0.469591934509328
1,"snorm",1000,"omega",0.260883746419309
1,"snorm",1000,"omega",0.194608424562716
1,"snorm",1000,"omega",0.266130476060588
1,"snorm",1000,"omega",0.210617834743033
1,"snorm",1000,"omega",0.244778754685573
1,"snorm",1000,"omega",0.24886358411557
1,"snorm",1000,"omega",0.20413645486605
1,"snorm",1000,"omega",0.250694112254766
1,"snorm",1000,"omega",0.330498584420345
1,"snorm",1000,"omega",0.222213973256509
1,"snorm",1000,"omega",0.190075315474714
1,"snorm",1000,"omega",0.159296910567483
1,"snorm",1000,"omega",0.378382210201465
1,"snorm",1000,"omega",0.246043595455406
1,"snorm",1000,"omega",0.136620936405143
1,"snorm",1000,"omega",0.297199594047388
1,"snorm",1000,"omega",0.202780130491007
1,"snorm",1000,"omega",0.216209294467428
1,"snorm",1000,"omega",0.22204632942396
1,"snorm",1000,"omega",0.286855365689659
1,"snorm",1000,"omega",0.262824701695021
1,"snorm",1000,"omega",0.276267519552922
1,"snorm",1000,"omega",0.189306123527482
1,"snorm",1000,"omega",0.23145530976177
1,"snorm",1000,"omega",0.152303849720302
1,"snorm",1000,"omega",0.318568752589833
1,"snorm",1000,"omega",0.173282301272859
1,"snorm",1000,"omega",0.406090677409431
1,"snorm",1000,"omega",0.228259930623514
1,"snorm",1000,"omega",0.436678849384117
1,"snorm",1000,"omega",0.274106906072319
1,"snorm",1000,"omega",0.207805506800021
1,"snorm",1000,"omega",0.285112857673508
1,"snorm",1000,"omega",0.35424263841019
1,"snorm",1000,"omega",0.325575405486964
1,"snorm",1000,"omega",0.29423642181154
1,"snorm",1000,"omega",0.358663128433503
1,"snorm",1000,"omega",0.27751027349985
1,"snorm",1000,"omega",0.181884808136062
1,"snorm",1000,"omega",0.203500924978888
1,"snorm",1000,"omega",0.253497233994567
1,"snorm",1000,"omega",0.201036287587546
1,"snorm",1000,"omega",0.223272530533772
1,"snorm",1000,"omega",0.244231291057372
1,"snorm",1000,"omega",0.186348535202653
1,"snorm",1000,"omega",0.253436007877703
1,"snorm",1000,"omega",0.210981594599039
1,"snorm",1000,"omega",0.163267585533053
1,"snorm",1000,"omega",0.181000001462569
1,"snorm",1000,"omega",0.172396006831292
1,"snorm",1000,"omega",0.199557021900238
1,"snorm",1000,"omega",0.187706139354451
1,"snorm",1000,"omega",0.191391807570167
1,"snorm",1000,"omega",0.243914532696129
1,"snorm",1000,"omega",0.216438355012789
1,"snorm",1000,"omega",0.278237748816054
1,"snorm",1000,"omega",0.230581570588642
1,"snorm",1000,"omega",0.222850998856673
1,"snorm",1000,"omega",0.200652597754995
1,"snorm",1000,"omega",0.178122904097062
1,"snorm",1000,"omega",0.210806626213062
1,"snorm",1000,"omega",0.211899700880849
1,"snorm",1000,"omega",0.202015922105653
1,"snorm",1000,"omega",0.238519741002144
1,"snorm",1000,"omega",0.316159641414592
1,"snorm",1000,"omega",0.246406708592208
1,"snorm",1000,"omega",0.263184513845626
1,"snorm",1000,"omega",0.290666640422888
1,"snorm",1000,"omega",0.27701711283337
1,"snorm",1000,"omega",0.215102185383139
1,"snorm",1000,"omega",0.256630742333138
1,"snorm",1000,"omega",0.194412889386259
1,"snorm",1000,"omega",0.186966121397302
1,"snorm",1000,"omega",0.214823784154868
1,"snorm",1000,"omega",0.222919707283114
1,"snorm",1000,"omega",0.23971349430174
1,"snorm",1000,"omega",0.201135613450574
1,"snorm",1000,"omega",0.211625600027835
1,"snorm",1000,"omega",0.263813808802548
1,"snorm",1000,"omega",0.257714419613317
1,"snorm",1000,"omega",0.167821174751244
1,"snorm",1000,"omega",0.219587021430527
1,"snorm",1000,"omega",0.22235973372994
1,"snorm",1000,"omega",0.274400057282538
1,"snorm",1000,"omega",0.621814102987499
1,"snorm",1000,"omega",0.295986143230871
1,"snorm",1000,"omega",0.227216043564671
1,"snorm",2500,"omega",0.165570384171688
1,"snorm",2500,"omega",0.170478997851212
1,"snorm",2500,"omega",0.138187333500891
1,"snorm",2500,"omega",0.15064301895728
1,"snorm",2500,"omega",0.093703280603752
1,"snorm",2500,"omega",0.116611904076467
1,"snorm",2500,"omega",0.134272326360409
1,"snorm",2500,"omega",0.143568488058313
1,"snorm",2500,"omega",0.180106212159484
1,"snorm",2500,"omega",0.118941654659198
1,"snorm",2500,"omega",0.139889278112941
1,"snorm",2500,"omega",0.14329176185942
1,"snorm",2500,"omega",0.164100702960248
1,"snorm",2500,"omega",0.133275680491156
1,"snorm",2500,"omega",0.125974459231611
1,"snorm",2500,"omega",0.172842163207058
1,"snorm",2500,"omega",0.212220269797943
1,"snorm",2500,"omega",0.215076062737713
1,"snorm",2500,"omega",0.120830600147061
1,"snorm",2500,"omega",0.122187026683776
1,"snorm",2500,"omega",0.137090616874749
1,"snorm",2500,"omega",0.13086913617901
1,"snorm",2500,"omega",0.154646225915797
1,"snorm",2500,"omega",0.153301189333477
1,"snorm",2500,"omega",0.126180831432419
1,"snorm",2500,"omega",0.174572987503378
1,"snorm",2500,"omega",0.134369347675807
1,"snorm",2500,"omega",0.181173795083064
1,"snorm",2500,"omega",0.134518062777527
1,"snorm",2500,"omega",0.128438263673251
1,"snorm",2500,"omega",0.170517934369527
1,"snorm",2500,"omega",0.213192464175825
1,"snorm",2500,"omega",0.149573681308381
1,"snorm",2500,"omega",0.213748206491042
1,"snorm",2500,"omega",0.126984515493278
1,"snorm",2500,"omega",0.171924944808691
1,"snorm",2500,"omega",0.139352935042062
1,"snorm",2500,"omega",0.111687414771518
1,"snorm",2500,"omega",0.13023203111212
1,"snorm",2500,"omega",0.164928384629546
1,"snorm",2500,"omega",0.143279589653442
1,"snorm",2500,"omega",0.172276666258337
1,"snorm",2500,"omega",0.143970830209161
1,"snorm",2500,"omega",0.118797675755639
1,"snorm",2500,"omega",0.161226595968747
1,"snorm",2500,"omega",0.157960310497127
1,"snorm",2500,"omega",0.161342432087333
1,"snorm",2500,"omega",0.26904773427868
1,"snorm",2500,"omega",0.137284268807553
1,"snorm",2500,"omega",0.148684939139351
1,"snorm",2500,"omega",0.131977199501835
1,"snorm",2500,"omega",0.14340574796711
1,"snorm",2500,"omega",0.190261973098953
1,"snorm",2500,"omega",0.1242438498498
1,"snorm",2500,"omega",0.123755334109376
1,"snorm",2500,"omega",0.130556747919458
1,"snorm",2500,"omega",0.165946830078892
1,"snorm",2500,"omega",0.139817034831543
1,"snorm",2500,"omega",0.167872807095994
1,"snorm",2500,"omega",0.159225060285938
1,"snorm",2500,"omega",0.122783637526275
1,"snorm",2500,"omega",0.130218809572789
1,"snorm",2500,"omega",0.119556965827443
1,"snorm",2500,"omega",0.152186376807533
1,"snorm",2500,"omega",0.170818640528472
1,"snorm",2500,"omega",0.167719381562013
1,"snorm",2500,"omega",0.131114601651043
1,"snorm",2500,"omega",0.128944161854882
1,"snorm",2500,"omega",0.159135119663755
1,"snorm",2500,"omega",0.113314604366851
1,"snorm",2500,"omega",0.133088685435268
1,"snorm",2500,"omega",0.139273282093646
1,"snorm",2500,"omega",0.117263433769558
1,"snorm",2500,"omega",0.12381240828426
1,"snorm",2500,"omega",0.131146894416866
1,"snorm",2500,"omega",0.119264806417465
1,"snorm",2500,"omega",0.142559214412145
1,"snorm",2500,"omega",0.15810863715061
1,"snorm",2500,"omega",0.115281212534078
1,"snorm",2500,"omega",0.140788053172552
1,"snorm",2500,"omega",0.138976421675203
1,"snorm",2500,"omega",0.134460177095521
1,"snorm",2500,"omega",0.146536116484957
1,"snorm",2500,"omega",0.127765322243986
1,"snorm",2500,"omega",0.147160715780468
1,"snorm",2500,"omega",0.149095266656224
1,"snorm",2500,"omega",0.119832196969575
1,"snorm",2500,"omega",0.15576041140046
1,"snorm",2500,"omega",0.140321948609308
1,"snorm",2500,"omega",0.160293791348999
1,"snorm",2500,"omega",0.114259005439591
1,"snorm",2500,"omega",0.137668435270033
1,"snorm",2500,"omega",0.124470417975933
1,"snorm",2500,"omega",0.158175551391761
1,"snorm",2500,"omega",0.12061823269633
1,"snorm",2500,"omega",0.147039242302248
1,"snorm",2500,"omega",0.173758996923388
1,"snorm",2500,"omega",0.1583366544313
1,"snorm",2500,"omega",0.147057496695666
1,"snorm",2500,"omega",0.143714640427473
